,ori_node,des_node,ori_layer,des_layer
10749,9922.0,13546.0,5.0,5.0
10750,9922.0,45562.0,5.0,5.0
10751,9957.0,5482.0,5.0,5.0
10752,9957.0,28838.0,5.0,5.0
10753,9987.0,49010.0,5.0,5.0
10754,9987.0,141435.0,5.0,5.0
10755,9997.0,5740.0,5.0,5.0
10756,9997.0,19265.0,5.0,5.0
10757,9999.0,21861.0,5.0,5.0
10758,9999.0,44117.0,5.0,5.0
10759,9999.0,131528.0,5.0,5.0
10760,10002.0,23547.0,5.0,5.0
10761,10002.0,67374.0,5.0,5.0
10762,10019.0,26954.0,5.0,5.0
10763,10019.0,33936.0,5.0,5.0
10764,10028.0,1486.0,5.0,5.0
10765,10028.0,3418.0,5.0,5.0
10766,10028.0,10028.0,5.0,5.0
10767,10028.0,19949.0,5.0,5.0
10768,10028.0,25928.0,5.0,5.0
10769,10037.0,35877.0,5.0,5.0
10770,10037.0,151758.0,5.0,5.0
10771,10083.0,16086.0,5.0,5.0
10772,10083.0,49716.0,5.0,5.0
10773,10083.0,219131.0,5.0,5.0
10774,10086.0,2807.0,5.0,5.0
10775,10086.0,16379.0,5.0,5.0
10776,10093.0,14934.0,5.0,5.0
10777,10093.0,28182.0,5.0,5.0
10778,10100.0,3412.0,5.0,5.0
10779,10100.0,12381.0,5.0,5.0
10780,10100.0,228884.0,5.0,5.0
10781,10108.0,3290.0,5.0,5.0
10782,10108.0,8859.0,5.0,5.0
10783,10108.0,23831.0,5.0,5.0
10784,10109.0,4301.0,5.0,5.0
10785,10109.0,10109.0,5.0,5.0
10786,10109.0,18367.0,5.0,5.0
10787,10109.0,31973.0,5.0,5.0
10788,10109.0,44117.0,5.0,5.0
10789,10109.0,47538.0,5.0,5.0
10790,10109.0,99471.0,5.0,5.0
10791,10110.0,5633.0,5.0,5.0
10792,10110.0,10110.0,5.0,5.0
10793,10110.0,20346.0,5.0,5.0
10794,10110.0,35231.0,5.0,5.0
10795,10110.0,38834.0,5.0,5.0
10796,10110.0,46072.0,5.0,5.0
10797,10111.0,1087.0,5.0,5.0
10798,10111.0,5303.0,5.0,5.0
10799,10112.0,10112.0,5.0,5.0
10800,10112.0,47143.0,5.0,5.0
10801,10112.0,61315.0,5.0,5.0
10802,10117.0,30980.0,5.0,5.0
10803,10117.0,35807.0,5.0,5.0
10804,10135.0,32844.0,5.0,5.0
10805,10135.0,33700.0,5.0,5.0
10806,10135.0,37671.0,5.0,5.0
10807,10149.0,4227.0,5.0,5.0
10808,10149.0,39671.0,5.0,5.0
10809,10175.0,10218.0,5.0,5.0
10810,10175.0,45589.0,5.0,5.0
10811,10176.0,10218.0,5.0,5.0
10812,10176.0,27238.0,5.0,5.0
10813,10202.0,10202.0,5.0,5.0
10814,10202.0,25380.0,5.0,5.0
10815,10202.0,35879.0,5.0,5.0
10816,10204.0,5464.0,5.0,5.0
10817,10204.0,15390.0,5.0,5.0
10818,10204.0,36612.0,5.0,5.0
10819,10204.0,37346.0,5.0,5.0
10820,10204.0,45987.0,5.0,5.0
10821,10212.0,34990.0,5.0,5.0
10822,10212.0,40286.0,5.0,5.0
10823,10217.0,10217.0,5.0,5.0
10824,10217.0,34639.0,5.0,5.0
10825,10217.0,35719.0,5.0,5.0
10826,10217.0,42805.0,5.0,5.0
10827,10217.0,45868.0,5.0,5.0
10828,10217.0,129788.0,5.0,5.0
10829,10218.0,10175.0,5.0,5.0
10830,10218.0,10176.0,5.0,5.0
10831,10243.0,8293.0,5.0,5.0
10832,10243.0,239654.0,5.0,5.0
10833,10270.0,36540.0,5.0,5.0
10834,10270.0,36732.0,5.0,5.0
10835,10286.0,84853.0,5.0,5.0
10836,10286.0,141229.0,5.0,5.0
10837,10292.0,36578.0,5.0,5.0
10838,10292.0,49583.0,5.0,5.0
10839,10293.0,3395.0,5.0,5.0
10840,10293.0,20009.0,5.0,5.0
10841,10293.0,51377.0,5.0,5.0
10842,10294.0,8343.0,5.0,5.0
10843,10294.0,27698.0,5.0,5.0
10844,10294.0,35835.0,5.0,5.0
10845,10295.0,27959.0,5.0,5.0
10846,10295.0,28653.0,5.0,5.0
10847,10295.0,207418.0,5.0,5.0
10848,10300.0,30180.0,5.0,5.0
10849,10300.0,45990.0,5.0,5.0
10850,10301.0,4570.0,5.0,5.0
10851,10301.0,42971.0,5.0,5.0
10852,10303.0,32711.0,5.0,5.0
10853,10303.0,51099.0,5.0,5.0
10854,10304.0,7703.0,5.0,5.0
10855,10304.0,147045.0,5.0,5.0
10856,10306.0,74720.0,5.0,5.0
10857,10306.0,85446.0,5.0,5.0
10858,10306.0,196335.0,5.0,5.0
10859,10307.0,22272.0,5.0,5.0
10860,10307.0,22513.0,5.0,5.0
10861,10307.0,144473.0,5.0,5.0
10862,10308.0,2861.0,5.0,5.0
10863,10308.0,22527.0,5.0,5.0
10864,10308.0,49068.0,5.0,5.0
10865,10309.0,49005.0,5.0,5.0
10866,10309.0,104736.0,5.0,5.0
10867,10310.0,2861.0,5.0,5.0
10868,10310.0,42688.0,5.0,5.0
10869,10310.0,46364.0,5.0,5.0
10870,10310.0,68093.0,5.0,5.0
10871,10311.0,3303.0,5.0,5.0
10872,10311.0,46364.0,5.0,5.0
10873,10313.0,6439.0,5.0,5.0
10874,10313.0,38889.0,5.0,5.0
10875,10314.0,27228.0,5.0,5.0
10876,10314.0,43401.0,5.0,5.0
10877,10315.0,36271.0,5.0,5.0
10878,10315.0,39772.0,5.0,5.0
10879,10315.0,77266.0,5.0,5.0
10880,10339.0,18573.0,5.0,5.0
10881,10339.0,21431.0,5.0,5.0
10882,10346.0,4998.0,5.0,5.0
10883,10346.0,12446.0,5.0,5.0
10884,10346.0,26171.0,5.0,5.0
10885,10364.0,1318.0,5.0,5.0
10886,10364.0,26936.0,5.0,5.0
10887,10365.0,22096.0,5.0,5.0
10888,10365.0,29173.0,5.0,5.0
10889,10368.0,7888.0,5.0,5.0
10890,10368.0,10368.0,5.0,5.0
10891,10368.0,16739.0,5.0,5.0
10892,10368.0,23860.0,5.0,5.0
10893,10368.0,34317.0,5.0,5.0
10894,10368.0,48389.0,5.0,5.0
10895,10368.0,49686.0,5.0,5.0
10896,10380.0,2075.0,5.0,5.0
10897,10380.0,26152.0,5.0,5.0
10898,10383.0,5848.0,5.0,5.0
10899,10383.0,23504.0,5.0,5.0
10900,10383.0,32102.0,5.0,5.0
10901,10383.0,247967.0,5.0,5.0
10902,10408.0,5583.0,5.0,5.0
10903,10408.0,41470.0,5.0,5.0
10904,10409.0,14876.0,5.0,5.0
10905,10409.0,45047.0,5.0,5.0
10906,10419.0,46545.0,5.0,5.0
10907,10419.0,212615.0,5.0,5.0
10908,10420.0,857.0,5.0,5.0
10909,10420.0,47837.0,5.0,5.0
10910,10421.0,7598.0,5.0,5.0
10911,10421.0,25945.0,5.0,5.0
10912,10423.0,7758.0,5.0,5.0
10913,10423.0,14619.0,5.0,5.0
10914,10423.0,171258.0,5.0,5.0
10915,10423.0,171261.0,5.0,5.0
10916,10424.0,818.0,5.0,5.0
10917,10424.0,23392.0,5.0,5.0
10918,10424.0,45869.0,5.0,5.0
10919,10445.0,16616.0,5.0,5.0
10920,10445.0,33745.0,5.0,5.0
10921,10445.0,109048.0,5.0,5.0
10922,10483.0,23831.0,5.0,5.0
10923,10483.0,37028.0,5.0,5.0
10924,10544.0,8985.0,5.0,5.0
10925,10544.0,41637.0,5.0,5.0
10926,10548.0,8802.0,5.0,5.0
10927,10548.0,10548.0,5.0,5.0
10928,10548.0,32776.0,5.0,5.0
10929,10548.0,37757.0,5.0,5.0
10930,10548.0,194292.0,5.0,5.0
10931,10571.0,40463.0,5.0,5.0
10932,10571.0,50177.0,5.0,5.0
10933,10573.0,30832.0,5.0,5.0
10934,10573.0,38875.0,5.0,5.0
10935,10573.0,47463.0,5.0,5.0
10936,10583.0,7030.0,5.0,5.0
10937,10583.0,25031.0,5.0,5.0
10938,10619.0,10850.0,5.0,5.0
10939,10619.0,42870.0,5.0,5.0
10940,10661.0,26971.0,5.0,5.0
10941,10661.0,28817.0,5.0,5.0
10942,10667.0,23177.0,5.0,5.0
10943,10667.0,31469.0,5.0,5.0
10944,10667.0,127537.0,5.0,5.0
10945,10686.0,8543.0,5.0,5.0
10946,10686.0,39744.0,5.0,5.0
10947,10686.0,141448.0,5.0,5.0
10948,10719.0,6154.0,5.0,5.0
10949,10719.0,48300.0,5.0,5.0
10950,10728.0,28908.0,5.0,5.0
10951,10728.0,47865.0,5.0,5.0
10952,10728.0,146682.0,5.0,5.0
10953,10732.0,18397.0,5.0,5.0
10954,10732.0,22135.0,5.0,5.0
10955,10732.0,121743.0,5.0,5.0
10956,10733.0,32400.0,5.0,5.0
10957,10733.0,34513.0,5.0,5.0
10958,10754.0,2718.0,5.0,5.0
10959,10754.0,30971.0,5.0,5.0
10960,10756.0,10756.0,5.0,5.0
10961,10756.0,32608.0,5.0,5.0
10962,10756.0,109674.0,5.0,5.0
10963,10756.0,176131.0,5.0,5.0
10964,10756.0,176591.0,5.0,5.0
10965,10760.0,34036.0,5.0,5.0
10966,10760.0,49223.0,5.0,5.0
10967,10788.0,5188.0,5.0,5.0
10968,10788.0,208328.0,5.0,5.0
10969,10799.0,10800.0,5.0,5.0
10970,10799.0,227868.0,5.0,5.0
10971,10800.0,10799.0,5.0,5.0
10972,10800.0,29165.0,5.0,5.0
10973,10804.0,4176.0,5.0,5.0
10974,10804.0,6054.0,5.0,5.0
10975,10804.0,6391.0,5.0,5.0
10976,10804.0,8116.0,5.0,5.0
10977,10804.0,10804.0,5.0,5.0
10978,10804.0,51209.0,5.0,5.0
10979,10804.0,198115.0,5.0,5.0
10980,10804.0,245883.0,5.0,5.0
10981,10806.0,30242.0,5.0,5.0
10982,10817.0,6512.0,5.0,5.0
10983,10817.0,46540.0,5.0,5.0
10984,10832.0,47303.0,5.0,5.0
10985,10832.0,94111.0,5.0,5.0
10986,10832.0,197957.0,5.0,5.0
10987,10832.0,239787.0,5.0,5.0
10988,10844.0,2092.0,5.0,5.0
10989,10844.0,24387.0,5.0,5.0
10990,10844.0,48495.0,5.0,5.0
10991,10845.0,10845.0,5.0,5.0
10992,10845.0,48395.0,5.0,5.0
10993,10845.0,51298.0,5.0,5.0
10994,10845.0,259359.0,5.0,5.0
10995,10849.0,1448.0,5.0,5.0
10996,10849.0,49656.0,5.0,5.0
10997,10850.0,10850.0,5.0,5.0
10998,10850.0,18397.0,5.0,5.0
10999,10850.0,22135.0,5.0,5.0
11000,10850.0,35765.0,5.0,5.0
11001,10853.0,34697.0,5.0,5.0
11002,10853.0,135458.0,5.0,5.0
11003,10896.0,14463.0,5.0,5.0
11004,10896.0,39615.0,5.0,5.0
11005,10897.0,8488.0,5.0,5.0
11006,10897.0,36366.0,5.0,5.0
11007,10897.0,214010.0,5.0,5.0
11008,10898.0,6575.0,5.0,5.0
11009,10898.0,25115.0,5.0,5.0
11010,10899.0,17909.0,5.0,5.0
11011,10899.0,51026.0,5.0,5.0
11012,10902.0,7300.0,5.0,5.0
11013,10902.0,43638.0,5.0,5.0
11014,10902.0,46815.0,5.0,5.0
11015,10905.0,3313.0,5.0,5.0
11016,10905.0,8448.0,5.0,5.0
11017,10905.0,10905.0,5.0,5.0
11018,10905.0,31322.0,5.0,5.0
11019,10905.0,46910.0,5.0,5.0
11020,10905.0,142994.0,5.0,5.0
11021,10911.0,8463.0,5.0,5.0
11022,10911.0,38066.0,5.0,5.0
11023,10912.0,8224.0,5.0,5.0
11024,10912.0,27332.0,5.0,5.0
11025,10912.0,47113.0,5.0,5.0
11026,10913.0,3294.0,5.0,5.0
11027,10913.0,38751.0,5.0,5.0
11028,10914.0,27332.0,5.0,5.0
11029,10914.0,30104.0,5.0,5.0
11030,10914.0,48526.0,5.0,5.0
11031,10915.0,21041.0,5.0,5.0
11032,10915.0,22119.0,5.0,5.0
11033,10916.0,5841.0,5.0,5.0
11034,10916.0,26805.0,5.0,5.0
11035,10917.0,12763.0,5.0,5.0
11036,10917.0,30175.0,5.0,5.0
11037,10920.0,1837.0,5.0,5.0
11038,10920.0,45403.0,5.0,5.0
11039,10921.0,42687.0,5.0,5.0
11040,10921.0,42688.0,5.0,5.0
11041,10921.0,213380.0,5.0,5.0
11042,10922.0,12747.0,5.0,5.0
11043,10922.0,46414.0,5.0,5.0
11044,10923.0,12407.0,5.0,5.0
11045,10923.0,25410.0,5.0,5.0
11046,10924.0,19446.0,5.0,5.0
11047,10924.0,49012.0,5.0,5.0
11048,10924.0,158305.0,5.0,5.0
11049,10925.0,46067.0,5.0,5.0
11050,10925.0,115493.0,5.0,5.0
11051,10930.0,20954.0,5.0,5.0
11052,10930.0,71759.0,5.0,5.0
11053,10933.0,1471.0,5.0,5.0
11054,10933.0,14163.0,5.0,5.0
11055,10933.0,49626.0,5.0,5.0
11056,10934.0,21509.0,5.0,5.0
11057,10934.0,36627.0,5.0,5.0
11058,10934.0,44248.0,5.0,5.0
11059,10937.0,49162.0,5.0,5.0
11060,10939.0,15985.0,5.0,5.0
11061,10939.0,27823.0,5.0,5.0
11062,10939.0,50054.0,5.0,5.0
11063,10940.0,19847.0,5.0,5.0
11064,10940.0,76762.0,5.0,5.0
11065,10950.0,31956.0,5.0,5.0
11066,10950.0,44966.0,5.0,5.0
11067,10950.0,45983.0,5.0,5.0
11068,10959.0,37835.0,5.0,5.0
11069,10959.0,49921.0,5.0,5.0
11070,10965.0,4655.0,5.0,5.0
11071,10965.0,51110.0,5.0,5.0
11072,11001.0,4630.0,5.0,5.0
11073,11001.0,32226.0,5.0,5.0
11074,11002.0,37956.0,5.0,5.0
11075,11002.0,41564.0,5.0,5.0
11076,11006.0,19323.0,5.0,5.0
11077,11006.0,27641.0,5.0,5.0
11078,11006.0,39759.0,5.0,5.0
11079,11016.0,45479.0,5.0,5.0
11080,11016.0,47870.0,5.0,5.0
11081,11021.0,17930.0,5.0,5.0
11082,11021.0,213941.0,5.0,5.0
11083,11022.0,32668.0,5.0,5.0
11084,11022.0,47868.0,5.0,5.0
11085,11023.0,31469.0,5.0,5.0
11086,11023.0,38299.0,5.0,5.0
11087,11026.0,28333.0,5.0,5.0
11088,11026.0,39846.0,5.0,5.0
11089,11027.0,49901.0,5.0,5.0
11090,11027.0,97437.0,5.0,5.0
11091,11065.0,4988.0,5.0,5.0
11092,11065.0,107901.0,5.0,5.0
11093,11065.0,117764.0,5.0,5.0
11094,11098.0,28241.0,5.0,5.0
11095,11098.0,48625.0,5.0,5.0
11096,11129.0,6391.0,5.0,5.0
11097,11129.0,43463.0,5.0,5.0
11098,11166.0,17338.0,5.0,5.0
11099,11166.0,33092.0,5.0,5.0
11100,11215.0,1560.0,5.0,5.0
11101,11215.0,5482.0,5.0,5.0
11102,11215.0,5990.0,5.0,5.0
11103,11215.0,6675.0,5.0,5.0
11104,11215.0,11215.0,5.0,5.0
11105,11215.0,20031.0,5.0,5.0
11106,11215.0,45711.0,5.0,5.0
11107,11215.0,50548.0,5.0,5.0
11108,11215.0,71792.0,5.0,5.0
11109,11215.0,78904.0,5.0,5.0
11110,11215.0,152713.0,5.0,5.0
11111,11223.0,642.0,5.0,5.0
11112,11223.0,29817.0,5.0,5.0
11113,11257.0,21529.0,5.0,5.0
11114,11257.0,25289.0,5.0,5.0
11115,11273.0,7337.0,5.0,5.0
11116,11273.0,28059.0,5.0,5.0
11117,11273.0,48585.0,5.0,5.0
11118,11311.0,39722.0,5.0,5.0
11119,11311.0,42046.0,5.0,5.0
11120,11311.0,42649.0,5.0,5.0
11121,11356.0,20568.0,5.0,5.0
11122,11356.0,37781.0,5.0,5.0
11123,11360.0,7776.0,5.0,5.0
11124,11360.0,17514.0,5.0,5.0
11125,11360.0,20021.0,5.0,5.0
11126,11387.0,2447.0,5.0,5.0
11127,11387.0,16370.0,5.0,5.0
11128,11389.0,9832.0,5.0,5.0
11129,11389.0,25726.0,5.0,5.0
11130,11389.0,51019.0,5.0,5.0
11131,11389.0,61739.0,5.0,5.0
11132,11389.0,194525.0,5.0,5.0
11133,11389.0,197592.0,5.0,5.0
11134,11389.0,252943.0,5.0,5.0
11135,11420.0,17687.0,5.0,5.0
11136,11420.0,253646.0,5.0,5.0
11137,11423.0,15395.0,5.0,5.0
11138,11423.0,138972.0,5.0,5.0
11139,11425.0,6911.0,5.0,5.0
11140,11425.0,22726.0,5.0,5.0
11141,11426.0,37029.0,5.0,5.0
11142,11426.0,45998.0,5.0,5.0
11143,11427.0,18624.0,5.0,5.0
11144,11427.0,41637.0,5.0,5.0
11145,11427.0,46627.0,5.0,5.0
11146,11432.0,31322.0,5.0,5.0
11147,11432.0,235270.0,5.0,5.0
11148,11456.0,14239.0,5.0,5.0
11149,11456.0,34640.0,5.0,5.0
11150,11480.0,17425.0,5.0,5.0
11151,11480.0,23752.0,5.0,5.0
11152,11481.0,4570.0,5.0,5.0
11153,11481.0,44139.0,5.0,5.0
11154,11482.0,46110.0,5.0,5.0
11155,11482.0,118593.0,5.0,5.0
11156,11492.0,11739.0,5.0,5.0
11157,11492.0,13999.0,5.0,5.0
11158,11492.0,92804.0,5.0,5.0
11159,11495.0,1016.0,5.0,5.0
11160,11495.0,38618.0,5.0,5.0
11161,11495.0,44039.0,5.0,5.0
11162,11530.0,17463.0,5.0,5.0
11163,11530.0,47907.0,5.0,5.0
11164,11548.0,17757.0,5.0,5.0
11165,11548.0,40286.0,5.0,5.0
11166,11552.0,8293.0,5.0,5.0
11167,11552.0,12298.0,5.0,5.0
11168,11586.0,27586.0,5.0,5.0
11169,11586.0,28298.0,5.0,5.0
11170,11586.0,38732.0,5.0,5.0
11171,11607.0,5117.0,5.0,5.0
11172,11607.0,203923.0,5.0,5.0
11173,11608.0,28931.0,5.0,5.0
11174,11608.0,34385.0,5.0,5.0
11175,11608.0,161813.0,5.0,5.0
11176,11609.0,7259.0,5.0,5.0
11177,11609.0,15686.0,5.0,5.0
11178,11609.0,21553.0,5.0,5.0
11179,11610.0,8468.0,5.0,5.0
11180,11610.0,47622.0,5.0,5.0
11181,11611.0,34088.0,5.0,5.0
11182,11611.0,227653.0,5.0,5.0
11183,11624.0,7567.0,5.0,5.0
11184,11624.0,11624.0,5.0,5.0
11185,11624.0,235457.0,5.0,5.0
11186,11647.0,14695.0,5.0,5.0
11187,11647.0,14824.0,5.0,5.0
11188,11654.0,2523.0,5.0,5.0
11189,11654.0,18956.0,5.0,5.0
11190,11682.0,23824.0,5.0,5.0
11191,11682.0,35614.0,5.0,5.0
11192,11697.0,21213.0,5.0,5.0
11193,11697.0,45300.0,5.0,5.0
11194,11697.0,205874.0,5.0,5.0
11195,11702.0,1003.0,5.0,5.0
11196,11702.0,50544.0,5.0,5.0
11197,11702.0,260058.0,5.0,5.0
11198,11723.0,26481.0,5.0,5.0
11199,11723.0,156347.0,5.0,5.0
11200,11724.0,48535.0,5.0,5.0
11201,11724.0,114774.0,5.0,5.0
11202,11725.0,51132.0,5.0,5.0
11203,11725.0,68263.0,5.0,5.0
11204,11728.0,25116.0,5.0,5.0
11205,11728.0,46557.0,5.0,5.0
11206,11730.0,11730.0,5.0,5.0
11207,11730.0,31625.0,5.0,5.0
11208,11730.0,38818.0,5.0,5.0
11209,11730.0,46453.0,5.0,5.0
11210,11730.0,48838.0,5.0,5.0
11211,11730.0,131192.0,5.0,5.0
11212,11730.0,136074.0,5.0,5.0
11213,11737.0,16320.0,5.0,5.0
11214,11737.0,17340.0,5.0,5.0
11215,11738.0,8144.0,5.0,5.0
11216,11738.0,27702.0,5.0,5.0
11217,11739.0,11492.0,5.0,5.0
11218,11739.0,19115.0,5.0,5.0
11219,11751.0,20620.0,5.0,5.0
11220,11751.0,33623.0,5.0,5.0
11221,11773.0,40885.0,5.0,5.0
11222,11773.0,61095.0,5.0,5.0
11223,11774.0,28158.0,5.0,5.0
11224,11774.0,101816.0,5.0,5.0
11225,11777.0,27851.0,5.0,5.0
11226,11777.0,60318.0,5.0,5.0
11227,11784.0,6792.0,5.0,5.0
11228,11784.0,11784.0,5.0,5.0
11229,11784.0,39878.0,5.0,5.0
11230,11785.0,47897.0,5.0,5.0
11231,11785.0,54692.0,5.0,5.0
11232,11815.0,32590.0,5.0,5.0
11233,11815.0,79118.0,5.0,5.0
11234,11844.0,1763.0,5.0,5.0
11235,11844.0,16078.0,5.0,5.0
11236,11844.0,37342.0,5.0,5.0
11237,11884.0,32778.0,5.0,5.0
11238,11884.0,48671.0,5.0,5.0
11239,11902.0,25210.0,5.0,5.0
11240,11902.0,42669.0,5.0,5.0
11241,11902.0,125204.0,5.0,5.0
11242,11930.0,20454.0,5.0,5.0
11243,11930.0,28168.0,5.0,5.0
11244,11942.0,10112.0,5.0,5.0
11245,11942.0,174978.0,5.0,5.0
11246,11942.0,248193.0,5.0,5.0
11247,11950.0,3100.0,5.0,5.0
11248,11950.0,4073.0,5.0,5.0
11249,11950.0,171923.0,5.0,5.0
11250,11991.0,26345.0,5.0,5.0
11251,11991.0,157508.0,5.0,5.0
11252,11991.0,186339.0,5.0,5.0
11253,12048.0,995.0,5.0,5.0
11254,12048.0,24224.0,5.0,5.0
11255,12050.0,19054.0,5.0,5.0
11256,12050.0,19124.0,5.0,5.0
11257,12069.0,14688.0,5.0,5.0
11258,12069.0,129611.0,5.0,5.0
11259,12101.0,38424.0,5.0,5.0
11260,12101.0,40905.0,5.0,5.0
11261,12111.0,38732.0,5.0,5.0
11262,12111.0,250808.0,5.0,5.0
11263,12112.0,1996.0,5.0,5.0
11264,12112.0,12112.0,5.0,5.0
11265,12114.0,9672.0,5.0,5.0
11266,12114.0,40132.0,5.0,5.0
11267,12114.0,43345.0,5.0,5.0
11268,12115.0,2895.0,5.0,5.0
11269,12115.0,44021.0,5.0,5.0
11270,12121.0,36849.0,5.0,5.0
11271,12121.0,97259.0,5.0,5.0
11272,12151.0,16729.0,5.0,5.0
11273,12151.0,46411.0,5.0,5.0
11274,12165.0,3403.0,5.0,5.0
11275,12165.0,42030.0,5.0,5.0
11276,12167.0,14998.0,5.0,5.0
11277,12167.0,243504.0,5.0,5.0
11278,12189.0,809.0,5.0,5.0
11279,12189.0,26821.0,5.0,5.0
11280,12205.0,32306.0,5.0,5.0
11281,12205.0,90216.0,5.0,5.0
11282,12236.0,34515.0,5.0,5.0
11283,12236.0,42649.0,5.0,5.0
11284,12237.0,7323.0,5.0,5.0
11285,12237.0,18446.0,5.0,5.0
11286,12237.0,43999.0,5.0,5.0
11287,12237.0,78726.0,5.0,5.0
11288,12238.0,40104.0,5.0,5.0
11289,12238.0,143564.0,5.0,5.0
11290,12239.0,42250.0,5.0,5.0
11291,12239.0,146567.0,5.0,5.0
11292,12241.0,12241.0,5.0,5.0
11293,12241.0,33260.0,5.0,5.0
11294,12242.0,25038.0,5.0,5.0
11295,12242.0,37630.0,5.0,5.0
11296,12243.0,4678.0,5.0,5.0
11297,12243.0,19024.0,5.0,5.0
11298,12248.0,21203.0,5.0,5.0
11299,12248.0,51026.0,5.0,5.0
11300,12268.0,13105.0,5.0,5.0
11301,12268.0,19584.0,5.0,5.0
11302,12270.0,18023.0,5.0,5.0
11303,12270.0,37687.0,5.0,5.0
11304,12277.0,7198.0,5.0,5.0
11305,12277.0,12277.0,5.0,5.0
11306,12277.0,17745.0,5.0,5.0
11307,12277.0,31640.0,5.0,5.0
11308,12277.0,59642.0,5.0,5.0
11309,12277.0,207994.0,5.0,5.0
11310,12281.0,887.0,5.0,5.0
11311,12281.0,5397.0,5.0,5.0
11312,12281.0,12281.0,5.0,5.0
11313,12281.0,13258.0,5.0,5.0
11314,12281.0,20620.0,5.0,5.0
11315,12281.0,23871.0,5.0,5.0
11316,12281.0,30999.0,5.0,5.0
11317,12281.0,42795.0,5.0,5.0
11318,12281.0,42918.0,5.0,5.0
11319,12281.0,48535.0,5.0,5.0
11320,12296.0,6279.0,5.0,5.0
11321,12296.0,31176.0,5.0,5.0
11322,12297.0,27228.0,5.0,5.0
11323,12297.0,240104.0,5.0,5.0
11324,12297.0,241552.0,5.0,5.0
11325,12298.0,11552.0,5.0,5.0
11326,12298.0,47906.0,5.0,5.0
11327,12303.0,12377.0,5.0,5.0
11328,12303.0,211237.0,5.0,5.0
11329,12304.0,2547.0,5.0,5.0
11330,12304.0,3447.0,5.0,5.0
11331,12305.0,14737.0,5.0,5.0
11332,12305.0,37151.0,5.0,5.0
11333,12322.0,40835.0,5.0,5.0
11334,12322.0,160202.0,5.0,5.0
11335,12326.0,9845.0,5.0,5.0
11336,12326.0,256603.0,5.0,5.0
11337,12355.0,148791.0,5.0,5.0
11338,12355.0,157272.0,5.0,5.0
11339,12356.0,41491.0,5.0,5.0
11340,12356.0,103910.0,5.0,5.0
11341,12357.0,2189.0,5.0,5.0
11342,12357.0,20570.0,5.0,5.0
11343,12360.0,34450.0,5.0,5.0
11344,12360.0,37150.0,5.0,5.0
11345,12377.0,12303.0,5.0,5.0
11346,12377.0,23867.0,5.0,5.0
11347,12381.0,1449.0,5.0,5.0
11348,12381.0,10100.0,5.0,5.0
11349,12381.0,27767.0,5.0,5.0
11350,12382.0,1488.0,5.0,5.0
11351,12382.0,14157.0,5.0,5.0
11352,12388.0,12389.0,5.0,5.0
11353,12388.0,35169.0,5.0,5.0
11354,12389.0,12388.0,5.0,5.0
11355,12389.0,246313.0,5.0,5.0
11356,12407.0,10923.0,5.0,5.0
11357,12407.0,42795.0,5.0,5.0
11358,12414.0,12414.0,5.0,5.0
11359,12414.0,15927.0,5.0,5.0
11360,12414.0,38283.0,5.0,5.0
11361,12446.0,10346.0,5.0,5.0
11362,12446.0,13100.0,5.0,5.0
11363,12446.0,128738.0,5.0,5.0
11364,12447.0,8678.0,5.0,5.0
11365,12447.0,17476.0,5.0,5.0
11366,12447.0,30443.0,5.0,5.0
11367,12448.0,20569.0,5.0,5.0
11368,12448.0,24024.0,5.0,5.0
11369,12448.0,35884.0,5.0,5.0
11370,12465.0,2051.0,5.0,5.0
11371,12465.0,13587.0,5.0,5.0
11372,12465.0,18485.0,5.0,5.0
11373,12506.0,18585.0,5.0,5.0
11374,12506.0,26627.0,5.0,5.0
11375,12506.0,29817.0,5.0,5.0
11376,12506.0,253561.0,5.0,5.0
11377,12511.0,20981.0,5.0,5.0
11378,12511.0,28685.0,5.0,5.0
11379,12511.0,33546.0,5.0,5.0
11380,12511.0,261383.0,5.0,5.0
11381,12514.0,2363.0,5.0,5.0
11382,12514.0,39701.0,5.0,5.0
11383,12537.0,14687.0,5.0,5.0
11384,12537.0,19088.0,5.0,5.0
11385,12537.0,39978.0,5.0,5.0
11386,12539.0,4567.0,5.0,5.0
11387,12539.0,15653.0,5.0,5.0
11388,12539.0,19275.0,5.0,5.0
11389,12541.0,31978.0,5.0,5.0
11390,12541.0,49966.0,5.0,5.0
11391,12542.0,49901.0,5.0,5.0
11392,12542.0,49995.0,5.0,5.0
11393,12542.0,258046.0,5.0,5.0
11394,12553.0,12553.0,5.0,5.0
11395,12553.0,204687.0,5.0,5.0
11396,12556.0,9711.0,5.0,5.0
11397,12556.0,40835.0,5.0,5.0
11398,12556.0,42596.0,5.0,5.0
11399,12556.0,122653.0,5.0,5.0
11400,12562.0,20385.0,5.0,5.0
11401,12562.0,45292.0,5.0,5.0
11402,12563.0,1193.0,5.0,5.0
11403,12563.0,113725.0,5.0,5.0
11404,12579.0,9425.0,5.0,5.0
11405,12579.0,15800.0,5.0,5.0
11406,12638.0,16971.0,5.0,5.0
11407,12638.0,19796.0,5.0,5.0
11408,12652.0,19126.0,5.0,5.0
11409,12652.0,43501.0,5.0,5.0
11410,12667.0,8480.0,5.0,5.0
11411,12667.0,28960.0,5.0,5.0
11412,12674.0,16192.0,5.0,5.0
11413,12674.0,46649.0,5.0,5.0
